ts,elapsed_s,target_c,phase,temp_c,temp_avg_3s,power_w,power_limit_w,gpu_util_percent,mem_util_percent,fan_percent,graphics_clock_mhz,mem_clock_mhz,controller_pl_w,controller_mode,decision_action,in_band_consecutive_s
1775289954.256947,18.958,60,hold,59,59.0,273.515,275.0,100,47,15,1784,5005,275,mid,HOLD_STABLE,7
1775289955.2619672,19.963,60,hold,60,59.333,278.257,275.0,100,45,16,1784,5005,275,mid,HOLD_STABLE,8
1775289956.2819383,20.983,60,hold,60,59.667,265.195,275.0,100,46,17,1759,5005,275,mid,HOLD_STABLE,9
1775289957.2979765,21.999,60,hold,61,60.333,279.055,275.0,100,48,18,1784,5005,275,mid,HOLD_STABLE,10
1775289958.3149474,23.016,60,hold,61,60.667,279.32,275.0,100,45,19,1784,5005,275,mid,HOLD_STABLE,11
1775289959.3229136,24.024,60,hold,61,61.0,262.518,275.0,100,46,20,1771,5005,275,mid,HOLD_STABLE,12
1775289960.327896,25.027,60,hold,62,61.333,281.436,275.0,100,46,21,1784,5005,275,mid,HOLD_STABLE,13
1775289961.3311694,26.032,60,hold,62,61.667,285.771,275.0,100,46,22,1797,5005,275,mid,HOLD_STABLE,14
1775289962.3465152,27.048,60,hold,62,62.0,276.258,275.0,100,44,23,1784,5005,275,mid,HOLD_STABLE,15
1775289963.3920174,28.093,60,hold,63,62.333,279.652,275.0,100,46,24,1771,5005,270,mid,PL-5,16
1775289964.4359722,29.137,60,hold,63,62.667,275.799,270.0,100,44,25,1771,5005,265,mid,PL-5,17
1775289965.4948857,30.196,60,hold,63,63.0,268.471,265.0,100,40,26,1759,5005,260,mid,PL-5,18
1775289966.5409153,31.242,60,hold,63,63.0,250.157,260.0,100,44,26,1733,5005,255,mid,PL-5,19
1775289967.5918882,32.293,60,hold,63,63.0,265.002,255.0,100,43,27,1733,5005,250,mid,PL-5,20
1775289968.669893,33.371,60,hold,63,63.0,251.402,250.0,100,44,28,1721,5005,245,mid,PL-5,21
1775289969.7448955,34.446,60,hold,63,63.0,171.855,245.0,100,41,28,1708,5005,240,mid,PL-5,22
1775289970.8069282,35.508,60,hold,63,63.0,245.7,240.0,100,40,29,1695,5005,235,mid,PL-5,23
1775289971.878984,36.58,60,hold,63,63.0,226.681,235.0,100,43,29,1670,5005,230,mid,PL-5,24
1775289972.9529233,37.654,60,hold,63,63.0,203.452,230.0,100,41,29,1670,5005,225,mid,PL-5,25
1775289974.0309591,38.732,60,hold,63,63.0,221.254,225.0,100,45,29,1645,5005,220,mid,PL-5,26
1775289975.0829415,39.784,60,hold,63,63.0,223.088,220.0,100,43,29,1632,5005,215,mid,PL-5,27
1775289976.1369734,40.838,60,hold,63,63.0,215.244,215.0,100,44,29,1607,5005,210,mid,PL-5,28
1775289977.2009788,41.902,60,hold,63,63.0,187.281,210.0,100,43,30,1594,5005,205,mid,PL-5,29
1775289978.2508943,42.952,60,hold,63,63.0,200.12,205.0,100,44,29,1569,5005,200,mid,PL-5,30
1775289979.304932,44.006,60,hold,63,63.0,192.052,200.0,100,39,30,1544,5005,195,mid,PL-5,31
1775289980.3689249,45.07,60,hold,63,63.0,196.288,195.0,100,40,30,1544,5005,190,mid,PL-5,32
1775289981.4229147,46.124,60,hold,62,62.667,193.276,190.0,100,40,30,1518,5005,185,mid,PL-5,33
1775289982.478928,47.18,60,hold,62,62.333,186.604,185.0,100,39,30,1480,5005,180,mid,PL-5,34
1775289983.5569918,48.258,60,hold,62,62.0,97.764,180.0,100,35,30,1468,5005,180,mid,HOLD_STABLE,35
1775289984.577959,49.279,60,hold,62,62.0,181.272,180.0,100,36,30,1468,5005,180,mid,HOLD_STABLE,36
1775289985.600812,50.3,60,hold,62,62.0,183.511,180.0,100,35,30,1480,5005,180,mid,HOLD_STABLE,37
1775289986.6038935,51.305,60,hold,62,62.0,184.121,180.0,100,37,30,1480,5005,180,mid,HOLD_STABLE,38
1775289987.6081228,52.308,60,hold,62,62.0,182.641,180.0,100,35,30,1480,5005,180,mid,HOLD_STABLE,39
1775289988.6114252,53.313,60,hold,62,62.0,185.154,180.0,100,39,30,1468,5005,180,mid,HOLD_STABLE,40
1775289989.6409533,54.341,60,hold,62,62.0,180.834,180.0,100,36,30,1430,5005,180,mid,HOLD_STABLE,41
1775289990.6439245,55.345,60,hold,62,62.0,183.027,180.0,100,38,30,1480,5005,180,mid,HOLD_STABLE,42
1775289991.6469123,56.348,60,hold,62,62.0,184.961,180.0,100,38,30,1480,5005,180,mid,HOLD_STABLE,43
1775289992.6498997,57.351,60,hold,62,62.0,184.447,180.0,100,36,30,1493,5005,180,mid,HOLD_STABLE,44
1775289993.652911,58.354,60,hold,62,62.0,173.968,180.0,100,34,30,1455,5005,180,mid,HOLD_STABLE,45
1775289994.656252,59.357,60,hold,62,62.0,175.409,180.0,100,34,30,1468,5005,180,mid,HOLD_STABLE,46
1775289995.660388,60.36,60,hold,62,62.0,174.727,180.0,100,34,30,1455,5005,180,mid,HOLD_STABLE,47
1775289996.6638544,61.364,60,hold,63,62.333,181.964,180.0,100,35,30,1455,5005,175,mid,PL-5,48
1775289997.7240696,62.424,60,hold,62,62.333,178.097,175.0,100,36,30,1379,5005,170,mid,PL-5,49
1775289998.7799346,63.481,60,hold,62,62.333,104.862,170.0,100,31,30,1265,5005,165,mid,PL-5,50
1775289999.8354304,64.531,60,hold,62,62.0,78.007,165.0,100,31,30,1227,5005,165,mid,HOLD_STABLE,51
1775290000.878624,65.58,60,hold,62,62.0,162.916,165.0,100,33,30,1303,5005,165,mid,HOLD_STABLE,52
1775290001.904956,66.606,60,hold,62,62.0,170.114,165.0,100,31,30,1303,5005,165,mid,HOLD_STABLE,53
1775290002.9199462,67.621,60,hold,62,62.0,155.976,165.0,100,28,30,1164,5005,165,mid,HOLD_STABLE,54
1775290003.939257,68.641,60,hold,62,62.0,168.816,165.0,100,30,30,1164,5005,165,mid,HOLD_STABLE,55
1775290004.9492095,69.648,60,hold,62,62.0,130.789,165.0,100,32,30,1227,5005,165,mid,HOLD_STABLE,56
1775290006.0299323,70.731,60,hold,62,62.0,163.593,165.0,100,31,30,1240,5005,165,mid,HOLD_STABLE,57
1775290007.0518658,71.753,60,hold,62,62.0,165.748,165.0,100,32,30,1278,5005,165,mid,HOLD_STABLE,58
1775290008.0619426,72.763,60,hold,62,62.0,170.239,165.0,100,31,30,1189,5005,165,mid,HOLD_STABLE,59
1775290009.1409693,73.842,60,hold,62,62.0,166.882,165.0,100,32,30,1278,5005,165,mid,HOLD_STABLE,60
1775290010.1989424,74.9,60,hold,62,62.0,169.107,165.0,100,30,30,1227,5005,165,mid,HOLD_STABLE,61
1775290011.2558992,75.957,60,hold,62,62.0,162.432,165.0,100,32,30,1265,5005,165,mid,HOLD_STABLE,62
1775290012.2589223,76.96,60,hold,62,62.0,163.206,165.0,100,32,30,1227,5005,165,mid,HOLD_STABLE,63
1775290013.286859,77.988,60,hold,62,62.0,165.237,165.0,100,33,30,1252,5005,165,mid,HOLD_STABLE,64
1775290014.2899601,78.991,60,hold,62,62.0,172.435,165.0,100,32,30,1316,5005,165,mid,HOLD_STABLE,65
1775290015.3215225,80.023,60,hold,61,61.667,163.523,165.0,100,32,30,1404,5005,165,mid,HOLD_STABLE,66
1775290016.3406665,81.025,60,hold,62,61.667,176.013,165.0,100,28,30,1290,5005,165,mid,HOLD_STABLE,67
1775290017.34209,82.043,60,hold,62,61.667,146.313,165.0,100,36,30,1265,5005,165,mid,HOLD_STABLE,68
1775290018.3709447,83.072,60,hold,62,62.0,81.499,165.0,100,30,30,1252,5005,165,mid,HOLD_STABLE,69
1775290019.411974,84.113,60,hold,62,62.0,158.008,165.0,100,30,30,1240,5005,165,mid,HOLD_STABLE,70
1775290020.4439855,85.145,60,hold,62,62.0,167.974,165.0,100,35,30,1227,5005,165,mid,HOLD_STABLE,71
1775290021.5269487,86.228,60,hold,62,62.0,166.882,165.0,100,32,30,1215,5005,165,mid,HOLD_STABLE,72
1775290022.6039617,87.305,60,hold,62,62.0,164.394,165.0,100,31,30,1240,5005,165,mid,HOLD_STABLE,73
1775290023.6109562,88.312,60,hold,62,62.0,155.738,165.0,100,33,30,1202,5005,165,mid,HOLD_STABLE,74
1775290024.682937,89.384,60,hold,62,62.0,149.387,165.0,100,31,30,1215,5005,165,mid,HOLD_STABLE,75
1775290025.7539687,90.455,60,hold,62,62.0,163.496,165.0,100,33,30,1240,5005,165,mid,HOLD_STABLE,76
1775290026.777921,91.479,60,hold,62,62.0,153.827,165.0,100,29,30,1164,5005,165,mid,HOLD_STABLE,77
1775290027.7999487,92.501,60,hold,62,62.0,171.138,165.0,100,32,30,1177,5005,165,mid,HOLD_STABLE,78
1775290028.8729823,93.574,60,hold,62,62.0,169.881,165.0,100,31,30,1151,5005,165,mid,HOLD_STABLE,79
1775290029.953967,94.655,60,hold,63,62.333,170.185,165.0,100,31,30,1265,5005,160,mid,PL-5,80
1775290031.0459783,95.747,60,hold,62,62.333,70.195,160.0,100,31,30,1151,5005,155,mid,PL-5,81
1775290032.1459696,96.847,60,hold,62,62.333,154.711,155.0,100,28,30,1113,5005,150,mid,PL-5,82
1775290033.211979,97.913,60,hold,62,62.0,145.938,150.0,100,25,30,1063,5005,150,mid,HOLD_STABLE,83
1775290034.2359703,98.937,60,hold,62,62.0,167.075,150.0,100,28,30,1139,5005,150,mid,HOLD_STABLE,84
1775290035.3030007,100.004,60,hold,62,62.0,146.773,150.0,100,24,30,1139,5005,150,mid,HOLD_STABLE,85
1775290036.3634877,101.065,60,hold,62,62.0,145.321,150.0,100,25,30,1063,5005,150,mid,HOLD_STABLE,86
1775290037.3695705,102.071,60,hold,62,62.0,110.995,150.0,100,29,30,1063,5005,150,mid,HOLD_STABLE,87
1775290038.3967652,103.098,60,hold,62,62.0,142.61,150.0,100,24,30,1050,5005,150,mid,HOLD_STABLE,88
1775290039.4189367,104.12,60,hold,62,62.0,151.71,150.0,100,25,30,1075,5005,150,mid,HOLD_STABLE,89
1775290040.431965,105.133,60,hold,62,62.0,143.347,150.0,100,24,30,1113,5005,150,mid,HOLD_STABLE,90
1775290041.4989588,106.2,60,hold,62,62.0,69.51,150.0,100,27,30,1050,5005,150,mid,HOLD_STABLE,91
1775290042.540921,107.242,60,hold,62,62.0,150.936,150.0,100,25,31,1126,5005,150,mid,HOLD_STABLE,92
1775290043.6108925,108.312,60,hold,62,62.0,152.459,150.0,100,31,31,1050,5005,150,mid,HOLD_STABLE,93
1775290044.634662,109.323,60,hold,62,62.0,62.332,150.0,100,25,30,1025,5005,150,mid,HOLD_STABLE,94
1775290045.6805341,110.382,60,hold,62,62.0,152.241,150.0,100,25,31,1075,5005,150,mid,HOLD_STABLE,95
1775290046.7229524,111.424,60,hold,62,62.0,83.231,150.0,100,26,30,1063,5005,150,mid,HOLD_STABLE,96
1775290047.7639394,112.465,60,hold,62,62.0,145.878,150.0,100,26,31,1139,5005,150,mid,HOLD_STABLE,97
1775290048.8449438,113.546,60,hold,62,62.0,74.642,150.0,100,29,30,1050,5005,150,mid,HOLD_STABLE,98
1775290049.8891835,114.591,60,hold,62,62.0,155.183,150.0,100,26,30,1151,5005,150,mid,HOLD_STABLE,99
1775290050.968585,115.664,60,hold,62,62.0,62.613,150.0,100,27,30,1037,5005,150,mid,HOLD_STABLE,100
1775290052.013911,116.715,60,hold,62,62.0,151.248,150.0,100,26,30,1088,5005,150,mid,HOLD_STABLE,101
1775290053.0199323,117.721,60,hold,62,62.0,149.241,150.0,100,27,30,1088,5005,150,mid,HOLD_STABLE,102
1775290054.0299459,118.731,60,hold,62,62.0,144.159,150.0,100,26,30,1037,5005,150,mid,HOLD_STABLE,103
1775290055.0329647,119.734,60,hold,62,62.0,149.749,150.0,100,28,31,1025,5005,150,mid,HOLD_STABLE,104
1775290056.0739455,120.775,60,hold,62,62.0,156.667,150.0,100,29,30,1139,5005,150,mid,HOLD_STABLE,105
1775290057.1054842,121.803,60,hold,62,62.0,62.904,150.0,100,29,31,1101,5005,150,mid,HOLD_STABLE,106
1775290058.1489637,122.85,60,hold,62,62.0,145.369,150.0,100,28,30,1113,5005,150,mid,HOLD_STABLE,107
1775290059.2099586,123.911,60,hold,62,62.0,157.796,150.0,100,26,30,1126,5005,150,mid,HOLD_STABLE,108
1775290060.2149594,124.916,60,hold,62,62.0,155.531,150.0,100,32,30,1063,5005,150,mid,HOLD_STABLE,109
1775290061.2229402,125.924,60,hold,62,62.0,156.763,150.0,100,28,31,1101,5005,150,mid,HOLD_STABLE,110
1775290062.2289417,126.93,60,hold,62,62.0,155.86,150.0,100,27,30,1113,5005,150,mid,HOLD_STABLE,111
1775290063.2349002,127.936,60,hold,62,62.0,157.951,150.0,100,25,31,1075,5005,150,mid,HOLD_STABLE,112
1775290064.2379386,128.939,60,hold,62,62.0,142.197,150.0,100,25,31,1037,5005,150,mid,HOLD_STABLE,113
1775290065.252571,129.946,60,hold,62,62.0,152.363,150.0,100,28,31,1050,5005,150,mid,HOLD_STABLE,114
1775290066.2969542,130.998,60,hold,62,62.0,145.563,150.0,100,26,31,1101,5005,150,mid,HOLD_STABLE,115
1775290067.3598945,132.061,60,hold,62,62.0,150.742,150.0,100,25,31,1037,5005,150,mid,HOLD_STABLE,116
1775290068.3629797,133.064,60,hold,62,62.0,72.907,150.0,100,27,31,1037,5005,150,mid,HOLD_STABLE,117
1775290069.4129443,134.114,60,hold,62,62.0,144.91,150.0,100,24,30,1126,5005,150,mid,HOLD_STABLE,118
1775290070.4719448,135.173,60,hold,62,62.0,158.351,150.0,100,28,30,1126,5005,150,mid,HOLD_STABLE,119
1775290071.4749358,136.176,60,hold,62,62.0,67.763,150.0,100,25,31,1101,5005,150,mid,HOLD_STABLE,120
1775290072.5199327,137.221,60,hold,62,62.0,143.142,150.0,100,28,30,1113,5005,150,mid,HOLD_STABLE,121
1775290073.581935,138.283,60,hold,62,62.0,138.095,150.0,100,23,31,1113,5005,150,mid,HOLD_STABLE,122
1775290074.6101573,139.303,60,hold,62,62.0,64.171,150.0,100,27,31,1202,5005,150,mid,HOLD_STABLE,123
1775290075.6654956,140.367,60,hold,62,62.0,153.402,150.0,100,26,31,1088,5005,150,mid,HOLD_STABLE,124
1775290076.7549622,141.456,60,hold,62,62.0,146.095,150.0,100,26,30,1063,5005,150,mid,HOLD_STABLE,125
1775290077.8379645,142.539,60,hold,62,62.0,151.033,150.0,100,25,30,1139,5005,150,mid,HOLD_STABLE,126
1775290078.923343,143.625,60,hold,62,62.0,71.554,150.0,100,29,31,1012,5005,150,mid,HOLD_STABLE,127
1775290079.9569304,144.658,60,hold,62,62.0,155.473,150.0,100,28,31,1151,5005,150,mid,HOLD_STABLE,128
1775290081.0289075,145.73,60,hold,62,62.0,145.418,150.0,100,26,31,1050,5005,150,mid,HOLD_STABLE,129
1775290082.0405712,146.742,60,hold,62,62.0,100.205,150.0,100,25,31,1088,5005,150,mid,HOLD_STABLE,130
1775290083.091624,147.793,60,hold,62,62.0,159.033,150.0,100,29,30,1113,5005,150,mid,HOLD_STABLE,131
1775290084.1569924,148.858,60,hold,62,62.0,71.16,150.0,100,29,30,1025,5005,150,mid,HOLD_STABLE,132
1775290085.1929986,149.894,60,hold,62,62.0,166.301,150.0,100,27,31,1012,5005,150,mid,HOLD_STABLE,133
1775290086.2020302,150.903,60,hold,62,62.0,148.128,150.0,100,27,31,1101,5005,150,mid,HOLD_STABLE,134
1775290087.282963,151.984,60,hold,62,62.0,97.384,150.0,100,29,31,1050,5005,150,mid,HOLD_STABLE,135
1775290088.3007686,153.0,60,hold,62,62.0,66.792,150.0,100,29,31,1265,5005,150,mid,HOLD_STABLE,136
1775290089.3339856,154.035,60,hold,62,62.0,148.66,150.0,100,27,31,1075,5005,150,mid,HOLD_STABLE,137
1775290090.403898,155.105,60,hold,62,62.0,148.032,150.0,100,25,31,1025,5005,150,mid,HOLD_STABLE,138
1775290091.4220157,156.123,60,hold,62,62.0,145.406,150.0,100,27,30,1025,5005,150,mid,HOLD_STABLE,139
1775290092.4249806,157.126,60,hold,62,62.0,65.919,150.0,100,25,31,1126,5005,150,mid,HOLD_STABLE,140
1775290093.4849782,158.186,60,hold,63,62.333,160.207,150.0,100,27,31,1075,5005,145,mid,PL-5,141
1775290094.5839994,159.282,60,hold,62,62.333,150.355,145.0,100,29,31,961,5005,140,mid,PL-5,142
1775290095.7019658,160.403,60,hold,62,62.333,133.48,140.0,100,22,31,949,5005,135,mid,PL-5,143
1775290096.8049264,161.506,60,hold,62,62.0,137.343,135.0,100,25,31,873,5005,135,mid,HOLD_STABLE,144
1775290097.8179612,162.519,60,hold,62,62.0,126.067,135.0,100,20,31,835,5005,135,mid,HOLD_STABLE,145
1775290098.8409216,163.542,60,hold,62,62.0,105.082,135.0,100,21,31,936,5005,135,mid,HOLD_STABLE,146
1775290099.860441,164.562,60,hold,62,62.0,126.551,135.0,100,20,31,885,5005,135,mid,HOLD_STABLE,147
1775290100.8628945,165.564,60,hold,62,62.0,95.332,135.0,100,23,31,835,5005,135,mid,HOLD_STABLE,148
1775290101.876892,166.578,60,hold,62,62.0,138.254,135.0,100,22,31,898,5005,135,mid,HOLD_STABLE,149
1775290102.8799574,167.581,60,hold,62,62.0,81.0,135.0,100,22,31,898,5005,135,mid,HOLD_STABLE,150
1775290103.8979344,168.599,60,hold,62,62.0,124.752,135.0,100,20,31,911,5005,135,mid,HOLD_STABLE,151
1775290104.9436212,169.643,60,hold,62,62.0,136.995,135.0,100,25,31,1227,5005,135,mid,HOLD_STABLE,152
1775290105.9469545,170.648,60,hold,62,62.0,130.832,135.0,100,23,31,847,5005,135,mid,HOLD_STABLE,153
1775290107.0148442,171.697,60,hold,62,62.0,82.746,135.0,100,23,31,911,5005,135,mid,HOLD_STABLE,154
1775290108.015979,172.717,60,hold,62,62.0,136.887,135.0,100,24,31,936,5005,135,mid,HOLD_STABLE,155
1775290109.060957,173.762,60,hold,62,62.0,133.79,135.0,100,22,31,936,5005,135,mid,HOLD_STABLE,156
1775290110.0669801,174.768,60,hold,62,62.0,139.416,135.0,100,23,31,936,5005,135,mid,HOLD_STABLE,157
1775290111.0909402,175.792,60,hold,62,62.0,135.543,135.0,100,22,31,885,5005,135,mid,HOLD_STABLE,158
1775290112.1149535,176.816,60,hold,62,62.0,114.387,135.0,100,19,31,847,5005,135,mid,HOLD_STABLE,159
1775290113.1379254,177.839,60,hold,62,62.0,79.462,135.0,100,19,31,911,5005,135,mid,HOLD_STABLE,160
1775290114.1592185,178.861,60,hold,62,62.0,138.169,135.0,100,22,31,923,5005,135,mid,HOLD_STABLE,161
1775290115.207943,179.909,60,hold,62,62.0,140.542,135.0,100,23,31,936,5005,135,mid,HOLD_STABLE,162
1775290116.2299788,180.931,60,hold,61,61.667,135.823,135.0,100,22,31,898,5005,135,mid,HOLD_STABLE,163
1775290117.2529461,181.954,60,hold,62,61.667,130.262,135.0,100,24,31,961,5005,135,mid,HOLD_STABLE,164
1775290118.2739515,182.975,60,hold,62,61.667,75.509,135.0,100,22,31,810,5005,135,mid,HOLD_STABLE,165
1775290119.3007653,184.002,60,hold,62,62.0,137.986,135.0,100,22,31,911,5005,135,mid,HOLD_STABLE,166
1775290120.320961,185.022,60,hold,61,61.667,138.254,135.0,100,22,31,1012,5005,135,mid,HOLD_STABLE,167
1775290121.3419268,186.043,60,hold,61,61.333,130.617,135.0,100,22,31,936,5005,135,mid,HOLD_STABLE,168
1775290122.3639653,187.065,60,hold,62,61.333,124.115,135.0,100,20,31,911,5005,135,mid,HOLD_STABLE,169
1775290123.409948,188.111,60,hold,62,61.667,101.972,135.0,100,23,31,835,5005,135,mid,HOLD_STABLE,170
1775290124.4219627,189.123,60,hold,61,61.667,66.792,135.0,100,19,31,898,5005,135,mid,HOLD_STABLE,171
1775290125.4630938,190.164,60,hold,62,61.667,136.307,135.0,100,21,31,961,5005,135,mid,HOLD_STABLE,172
1775290126.5029407,191.204,60,hold,62,61.667,83.425,135.0,100,24,31,860,5005,135,mid,HOLD_STABLE,173
1775290127.5489156,192.25,60,hold,62,62.0,138.169,135.0,100,22,31,936,5005,135,mid,HOLD_STABLE,174
1775290128.5519168,193.253,60,hold,62,62.0,127.959,135.0,100,20,31,923,5005,135,mid,HOLD_STABLE,175
1775290129.5554256,194.257,60,hold,62,62.0,133.403,135.0,100,23,31,835,5005,135,mid,HOLD_STABLE,176
1775290130.5650227,195.266,60,hold,61,61.667,130.907,135.0,100,22,31,885,5005,135,mid,HOLD_STABLE,177
1775290131.5878649,196.289,60,hold,61,61.333,133.499,135.0,100,23,31,885,5005,135,mid,HOLD_STABLE,178
1775290132.5909216,197.292,60,hold,62,61.333,136.113,135.0,100,25,31,873,5005,135,mid,HOLD_STABLE,179
1775290133.610969,198.312,60,hold,61,61.333,135.588,135.0,100,22,30,961,5005,135,mid,HOLD_STABLE,180
1775290134.6339064,199.335,60,hold,62,61.667,133.253,135.0,100,23,31,961,5005,135,mid,HOLD_STABLE,181
1775290135.6369615,200.338,60,hold,62,61.667,135.651,135.0,100,23,31,911,5005,135,mid,HOLD_STABLE,182
1775290136.660945,201.362,60,hold,61,61.667,136.318,135.0,100,22,31,898,5005,135,mid,HOLD_STABLE,183
1775290137.6849234,202.386,60,hold,61,61.333,143.264,135.0,100,28,31,1240,5005,135,mid,HOLD_STABLE,184
1775290138.7070122,203.389,60,hold,61,61.0,135.931,135.0,100,22,31,873,5005,135,mid,HOLD_STABLE,185
1775290139.7111511,204.412,60,hold,62,61.333,100.939,135.0,100,24,31,885,5005,135,mid,HOLD_STABLE,186
1775290140.7319171,205.433,60,hold,61,61.333,129.229,135.0,100,23,31,911,5005,135,mid,HOLD_STABLE,187
1775290141.7349763,206.436,60,hold,61,61.333,68.539,135.0,100,20,31,847,5005,135,mid,HOLD_STABLE,188
1775290142.7789032,207.48,60,hold,61,61.0,137.007,135.0,100,25,31,898,5005,135,mid,HOLD_STABLE,189
1775290143.781938,208.483,60,hold,61,61.0,136.836,135.0,100,24,31,860,5005,135,mid,HOLD_STABLE,190
1775290144.8236241,209.525,60,hold,61,61.0,130.187,135.0,100,21,31,885,5005,135,mid,HOLD_STABLE,191
1775290145.844949,210.546,60,hold,61,61.0,130.585,135.0,100,21,31,936,5005,135,mid,HOLD_STABLE,192
1775290146.8674338,211.569,60,hold,62,61.333,60.963,135.0,100,20,31,885,5005,135,mid,HOLD_STABLE,193
1775290147.9119687,212.613,60,hold,61,61.333,138.544,135.0,100,21,31,885,5005,135,mid,HOLD_STABLE,194
1775290148.9559956,213.657,60,hold,61,61.333,129.11,135.0,100,21,31,885,5005,135,mid,HOLD_STABLE,195
1775290149.9759521,214.677,60,hold,61,61.0,101.812,135.0,100,22,31,911,5005,135,mid,HOLD_STABLE,196
1775290150.9979286,215.699,60,hold,61,61.0,124.385,135.0,100,19,31,898,5005,135,mid,HOLD_STABLE,197
1775290152.000865,216.702,60,hold,61,61.0,126.98,135.0,100,23,30,873,5005,135,mid,HOLD_STABLE,198
1775290153.003895,217.705,60,hold,61,61.0,107.118,135.0,100,22,31,936,5005,135,mid,HOLD_STABLE,199
1775290154.01893,218.72,60,hold,61,61.0,135.577,135.0,100,22,31,923,5005,135,mid,HOLD_STABLE,200
1775290155.0658672,219.767,60,hold,61,61.0,124.87,135.0,100,23,31,898,5005,135,mid,HOLD_STABLE,201
1775290156.08793,220.789,60,hold,61,61.0,116.035,135.0,100,23,31,911,5005,135,mid,HOLD_STABLE,202
1775290157.1324794,221.834,60,hold,61,61.0,137.405,135.0,100,24,31,911,5005,135,mid,HOLD_STABLE,203
1775290158.17529,222.877,60,hold,61,61.0,133.264,135.0,100,21,31,885,5005,135,mid,HOLD_STABLE,204
1775290159.1959608,223.897,60,hold,61,61.0,136.426,135.0,100,22,31,898,5005,135,mid,HOLD_STABLE,205
1775290160.2199802,224.921,60,hold,61,61.0,136.91,135.0,100,21,31,923,5005,135,mid,HOLD_STABLE,206
1775290161.2429407,225.944,60,hold,61,61.0,90.409,135.0,100,21,31,847,5005,135,mid,HOLD_STABLE,207
1775290162.2669544,226.968,60,hold,61,61.0,132.608,135.0,100,21,31,936,5005,135,mid,HOLD_STABLE,208
1775290163.3139591,228.015,60,hold,61,61.0,129.39,135.0,100,21,31,885,5005,135,mid,HOLD_STABLE,209
1775290164.3439636,229.045,60,hold,61,61.0,134.329,135.0,100,21,30,885,5005,135,mid,HOLD_STABLE,210
1775290165.3678885,230.069,60,hold,61,61.0,135.242,135.0,100,20,31,923,5005,135,mid,HOLD_STABLE,211
1775290166.3709724,231.072,60,hold,61,61.0,87.014,135.0,100,23,30,847,5005,135,mid,HOLD_STABLE,212
1775290167.3944848,232.095,60,hold,61,61.0,124.579,135.0,100,17,31,885,5005,135,mid,HOLD_STABLE,213
1775290168.404906,233.106,60,hold,62,61.333,135.975,135.0,100,25,30,911,5005,135,mid,HOLD_STABLE,214
1775290169.4079173,234.109,60,hold,61,61.333,140.082,135.0,100,20,31,797,5005,135,mid,HOLD_STABLE,215
1775290170.4109552,235.112,60,hold,61,61.333,87.79,135.0,100,23,31,898,5005,135,mid,HOLD_STABLE,216
1775290171.4331894,236.135,60,hold,61,61.0,62.904,135.0,100,22,31,1126,5005,135,mid,HOLD_STABLE,217
1775290172.4680004,237.169,60,hold,61,61.0,129.11,135.0,100,21,30,885,5005,135,mid,HOLD_STABLE,218
1775290173.5250878,238.206,60,hold,61,61.0,110.607,135.0,100,22,30,898,5005,135,mid,HOLD_STABLE,219
