ts,elapsed_s,target_c,phase,temp_c,temp_avg_3s,power_w,power_limit_w,gpu_util_percent,mem_util_percent,fan_percent,graphics_clock_mhz,mem_clock_mhz,controller_pl_w,controller_mode,decision_action,in_band_consecutive_s
1775287699.5118556,33.778,80,warmup,69,69.0,250.115,300.0,100,57,42,1771,5005,300,high,LOW_WAIT,0
1775287700.515006,34.781,80,warmup,70,69.333,290.152,300.0,100,58,43,1797,5005,300,high,LOW_WAIT,0
1775287701.534977,35.801,80,warmup,70,69.667,292.461,300.0,100,55,43,1809,5005,300,high,LOW_WAIT,0
1775287702.5498817,36.816,80,warmup,70,70.0,296.046,300.0,100,58,43,1809,5005,300,high,LOW_WAIT,0
1775287703.5578656,37.819,80,warmup,70,70.0,286.903,300.0,100,58,44,1809,5005,300,high,LOW_WAIT,0
1775287704.558936,38.825,80,warmup,70,70.0,291.307,300.0,100,58,45,1809,5005,300,high,LOW_WAIT,0
1775287705.5659645,39.832,80,warmup,71,70.333,290.633,300.0,100,55,45,1809,5005,300,high,LOW_WAIT,0
1775287706.6029103,40.869,80,warmup,71,70.667,292.245,300.0,100,54,45,1797,5005,300,high,LOW_WAIT,0
1775287707.6059396,41.872,80,warmup,71,71.0,292.751,300.0,100,52,46,1809,5005,300,high,LOW_WAIT,0
1775287708.6189346,42.885,80,warmup,71,71.0,298.092,300.0,100,57,47,1797,5005,300,high,LOW_WAIT,0
1775287709.62492,43.891,80,warmup,71,71.0,285.17,300.0,100,57,47,1784,5005,300,high,LOW_WAIT,0
1775287710.6288924,44.895,80,warmup,72,71.333,291.379,300.0,100,53,47,1797,5005,300,high,LOW_WAIT,0
1775287711.639956,45.906,80,warmup,71,71.333,293.857,300.0,100,55,48,1797,5005,300,high,LOW_WAIT,0
1775287712.6538668,46.92,80,warmup,72,71.667,288.202,300.0,100,54,49,1784,5005,300,high,LOW_WAIT,0
1775287713.656939,47.923,80,warmup,72,71.667,289.646,300.0,100,50,49,1797,5005,300,high,LOW_WAIT,0
1775287714.6599529,48.926,80,warmup,72,72.0,295.108,300.0,100,56,49,1797,5005,300,high,LOW_WAIT,0
1775287715.6789107,49.945,80,warmup,72,72.0,290.825,300.0,100,57,49,1797,5005,300,high,LOW_WAIT,0
1775287716.6969829,50.963,80,warmup,72,72.0,290.777,300.0,100,60,50,1797,5005,300,high,LOW_WAIT,0
1775287717.700931,51.967,80,warmup,72,72.0,295.948,300.0,100,57,50,1797,5005,300,high,LOW_WAIT,0
1775287718.7083297,52.975,80,warmup,72,72.0,288.155,300.0,100,53,51,1797,5005,300,high,LOW_WAIT,0
1775287719.7109087,53.977,80,warmup,73,72.333,293.28,300.0,100,50,51,1797,5005,300,high,LOW_WAIT,0
1775287720.713917,54.98,80,warmup,73,72.667,292.509,300.0,100,54,51,1797,5005,300,high,LOW_WAIT,0
1775287721.7329013,55.999,80,warmup,72,72.667,270.508,300.0,100,56,52,1784,5005,300,high,LOW_WAIT,0
1775287722.7359285,57.002,80,warmup,73,72.667,284.449,300.0,100,54,52,1784,5005,300,high,LOW_WAIT,0
1775287723.7409518,58.007,80,warmup,73,72.667,293.857,300.0,100,51,52,1797,5005,300,high,LOW_WAIT,0
1775287724.7449534,59.011,80,warmup,73,73.0,295.131,300.0,100,52,52,1797,5005,300,high,LOW_WAIT,0
1775287725.7651207,60.031,80,warmup,73,73.0,294.435,300.0,100,53,52,1797,5005,300,high,LOW_WAIT,0
1775287726.768989,61.035,80,warmup,73,73.0,295.782,300.0,100,57,52,1809,5005,300,high,LOW_WAIT,0
1775287727.7829547,62.049,80,warmup,73,73.0,293.567,300.0,100,54,53,1809,5005,300,high,LOW_WAIT,0
1775287728.7869847,63.053,80,warmup,73,73.0,299.101,300.0,100,56,53,1797,5005,300,high,LOW_WAIT,0
1775287729.7959611,64.062,80,warmup,73,73.0,298.57,300.0,100,56,54,1797,5005,300,high,LOW_WAIT,0
1775287730.8318808,65.098,80,warmup,73,73.0,148.866,300.0,100,52,54,1784,5005,300,high,LOW_WAIT,0
1775287731.848791,66.115,80,warmup,73,73.0,179.644,300.0,100,57,54,1797,5005,300,high,LOW_WAIT,0
1775287732.8669512,67.133,80,warmup,74,73.333,296.382,300.0,100,56,54,1797,5005,300,high,LOW_WAIT,0
1775287733.8790548,68.145,80,warmup,74,73.667,285.121,300.0,100,57,55,1797,5005,300,high,LOW_WAIT,0
1775287734.8899288,69.156,80,warmup,73,73.667,265.855,300.0,100,52,54,1797,5005,300,high,LOW_WAIT,0
1775287735.8928723,70.159,80,warmup,74,73.667,301.164,300.0,100,53,55,1809,5005,300,high,LOW_WAIT,0
1775287736.9059331,71.172,80,warmup,74,73.667,310.205,300.0,100,58,55,1822,5005,300,high,LOW_WAIT,0
1775287737.9091756,72.176,80,warmup,74,74.0,274.643,300.0,100,51,55,1797,5005,300,high,LOW_WAIT,0
1775287738.9429157,73.203,80,warmup,74,74.0,295.925,300.0,100,58,55,1797,5005,300,high,LOW_WAIT,0
1775287739.9609928,74.227,80,warmup,74,74.0,290.464,300.0,100,56,55,1797,5005,300,high,LOW_WAIT,0
1775287740.9772432,75.244,80,warmup,74,74.0,294.89,300.0,100,55,55,1797,5005,300,high,LOW_WAIT,0
1775287741.9812832,76.247,80,warmup,74,74.0,282.425,300.0,100,54,56,1759,5005,300,high,LOW_WAIT,0
1775287742.994929,77.261,80,warmup,74,74.0,278.932,300.0,100,50,56,1759,5005,300,high,LOW_WAIT,0
1775287744.0053635,78.271,80,warmup,74,74.0,291.354,300.0,100,56,56,1797,5005,300,high,LOW_WAIT,0
1775287745.0209446,79.287,80,warmup,74,74.0,211.119,300.0,100,54,56,1784,5005,300,high,LOW_WAIT,0
1775287746.0349662,80.301,80,warmup,74,74.0,275.267,300.0,100,52,57,1784,5005,300,high,LOW_WAIT,0
1775287747.0420244,81.308,80,warmup,74,74.0,144.341,300.0,100,56,56,1797,5005,300,high,LOW_WAIT,0
1775287748.059878,82.326,80,hold,75,74.333,283.895,300.0,100,57,57,1784,5005,300,high,LOW_WAIT,1
1775287749.0789495,83.345,80,hold,75,74.667,260.387,300.0,100,54,57,1759,5005,300,high,LOW_WAIT,2
1775287750.0979235,84.364,80,recover,74,74.667,294.05,300.0,100,58,57,1784,5005,300,high,LOW_WAIT,0
1775287751.1461692,85.413,80,hold,75,74.667,295.999,300.0,100,57,58,1784,5005,300,high,LOW_WAIT,1
1775287752.1879373,86.454,80,hold,75,74.667,214.815,300.0,100,54,57,1784,5005,300,high,LOW_WAIT,2
1775287753.1968842,87.463,80,hold,75,75.0,296.36,300.0,100,53,58,1797,5005,300,high,APPROACHING_LOW,3
1775287754.2185922,88.485,80,hold,75,75.0,269.078,300.0,100,54,58,1784,5005,300,high,APPROACHING_LOW,4
1775287755.2289195,89.495,80,hold,75,75.0,293.568,300.0,100,55,58,1797,5005,300,high,APPROACHING_LOW,5
1775287756.231966,90.498,80,hold,75,75.0,280.904,300.0,100,55,58,1797,5005,300,high,APPROACHING_LOW,6
1775287757.2418838,91.508,80,hold,75,75.0,300.683,300.0,100,57,58,1809,5005,300,high,APPROACHING_LOW,7
1775287758.2579033,92.524,80,hold,75,75.0,283.364,300.0,100,51,59,1797,5005,300,high,APPROACHING_LOW,8
1775287759.2958999,93.562,80,hold,75,75.0,296.091,300.0,100,58,59,1797,5005,300,high,APPROACHING_LOW,9
1775287760.2989268,94.565,80,hold,75,75.0,287.914,300.0,100,53,58,1784,5005,300,high,APPROACHING_LOW,10
1775287761.3059783,95.572,80,hold,75,75.0,297.707,300.0,100,55,59,1784,5005,300,high,APPROACHING_LOW,11
1775287762.3390245,96.605,80,hold,75,75.0,283.486,300.0,100,58,59,1784,5005,300,high,APPROACHING_LOW,12
1775287763.3508956,97.617,80,hold,75,75.0,271.821,300.0,100,56,59,1784,5005,300,high,APPROACHING_LOW,13
1775287764.3598983,98.626,80,hold,75,75.0,283.221,300.0,100,55,59,1771,5005,300,high,APPROACHING_LOW,14
1775287765.370903,99.637,80,hold,75,75.0,293.688,300.0,100,56,60,1797,5005,300,high,APPROACHING_LOW,15
1775287766.3738916,100.64,80,hold,75,75.0,289.526,300.0,100,52,60,1809,5005,300,high,APPROACHING_LOW,16
1775287767.3839664,101.65,80,hold,75,75.0,285.965,300.0,100,54,60,1784,5005,300,high,APPROACHING_LOW,17
1775287768.4018831,102.668,80,hold,75,75.0,292.269,300.0,100,54,60,1797,5005,300,high,APPROACHING_LOW,18
1775287769.411883,103.678,80,hold,75,75.0,292.413,300.0,100,54,59,1797,5005,300,high,APPROACHING_LOW,19
1775287770.4305105,104.695,80,hold,75,75.0,300.495,300.0,100,58,60,1797,5005,300,high,APPROACHING_LOW,20
1775287771.4498613,105.716,80,hold,75,75.0,286.109,300.0,100,57,60,1797,5005,300,high,APPROACHING_LOW,21
1775287772.452963,106.719,80,hold,75,75.0,288.588,300.0,100,53,60,1797,5005,300,high,APPROACHING_LOW,22
1775287773.4809008,107.747,80,hold,75,75.0,295.01,300.0,100,54,60,1797,5005,300,high,APPROACHING_LOW,23
1775287774.4839466,108.75,80,hold,75,75.0,297.416,300.0,100,57,59,1784,5005,300,high,APPROACHING_LOW,24
1775287775.4978974,109.764,80,hold,75,75.0,282.812,300.0,100,51,60,1759,5005,300,high,APPROACHING_LOW,25
1775287776.5018952,110.768,80,hold,76,75.333,290.392,300.0,100,52,60,1771,5005,300,high,APPROACHING_LOW,26
1775287777.5149634,111.781,80,hold,76,75.667,297.416,300.0,100,54,60,1771,5005,300,high,APPROACHING_LOW,27
1775287778.5529091,112.819,80,hold,76,76.0,175.317,300.0,100,55,61,1784,5005,300,high,APPROACHING_LOW,28
1775287779.5689554,113.835,80,hold,75,75.667,273.538,300.0,100,57,60,1784,5005,300,high,APPROACHING_LOW,29
1775287780.5846922,114.843,80,hold,76,75.667,236.829,300.0,100,57,61,1759,5005,300,high,APPROACHING_LOW,30
1775287781.5999107,115.866,80,hold,76,75.667,295.588,300.0,100,52,61,1797,5005,300,high,APPROACHING_LOW,31
1775287782.618919,116.885,80,hold,76,76.0,292.461,300.0,100,51,61,1771,5005,300,high,APPROACHING_LOW,32
1775287783.6252582,117.892,80,hold,76,76.0,287.866,300.0,100,52,61,1771,5005,300,high,APPROACHING_LOW,33
1775287784.6279657,118.894,80,hold,76,76.0,296.454,300.0,100,56,60,1797,5005,300,high,APPROACHING_LOW,34
1775287785.6378965,119.904,80,hold,76,76.0,290.296,300.0,100,56,61,1771,5005,300,high,APPROACHING_LOW,35
1775287786.6499243,120.916,80,hold,76,76.0,293.52,300.0,100,55,61,1771,5005,300,high,APPROACHING_LOW,36
1775287787.6659217,121.932,80,hold,76,76.0,298.328,300.0,100,56,61,1784,5005,300,high,APPROACHING_LOW,37
1775287788.6828988,122.949,80,hold,76,76.0,284.231,300.0,100,53,61,1771,5005,300,high,APPROACHING_LOW,38
1775287789.685895,123.952,80,hold,76,76.0,287.216,300.0,100,53,61,1771,5005,300,high,APPROACHING_LOW,39
1775287790.6949227,124.961,80,hold,76,76.0,297.611,300.0,100,54,62,1784,5005,300,high,APPROACHING_LOW,40
1775287791.713155,125.975,80,hold,76,76.0,212.172,300.0,100,58,62,1784,5005,300,high,APPROACHING_LOW,41
1775287792.7308776,126.997,80,hold,76,76.0,150.233,300.0,100,56,62,1784,5005,300,high,APPROACHING_LOW,42
1775287793.748961,128.015,80,hold,76,76.0,267.826,300.0,100,56,62,1797,5005,300,high,APPROACHING_LOW,43
1775287794.7653546,129.027,80,hold,76,76.0,295.397,300.0,100,53,62,1797,5005,300,high,APPROACHING_LOW,44
1775287795.7846138,130.047,80,hold,76,76.0,295.686,300.0,100,53,62,1797,5005,300,high,APPROACHING_LOW,45
1775287796.7979732,131.064,80,hold,76,76.0,286.132,300.0,100,53,62,1797,5005,300,high,APPROACHING_LOW,46
1775287797.8289104,132.095,80,hold,76,76.0,289.045,300.0,100,52,62,1771,5005,300,high,APPROACHING_LOW,47
1775287798.8449845,133.111,80,hold,77,76.333,288.395,300.0,100,51,63,1771,5005,300,high,APPROACHING_LOW,48
1775287799.8579438,134.124,80,hold,76,76.333,215.673,300.0,100,55,63,1771,5005,300,high,APPROACHING_LOW,49
1775287800.8709886,135.137,80,hold,76,76.333,188.766,300.0,100,57,62,1797,5005,300,high,APPROACHING_LOW,50
1775287801.8929684,136.159,80,hold,76,76.0,286.348,300.0,100,51,63,1784,5005,300,high,APPROACHING_LOW,51
1775287802.90113,137.168,80,hold,76,76.0,287.168,300.0,100,52,62,1797,5005,300,high,APPROACHING_LOW,52
1775287803.9309773,138.197,80,hold,76,76.0,293.761,300.0,100,52,62,1784,5005,300,high,APPROACHING_LOW,53
1775287804.9568274,139.212,80,hold,76,76.0,295.975,300.0,100,53,63,1771,5005,300,high,APPROACHING_LOW,54
1775287805.9779692,140.244,80,hold,76,76.0,216.475,300.0,100,57,63,1797,5005,300,high,APPROACHING_LOW,55
1775287807.0069435,141.273,80,hold,76,76.0,231.371,300.0,100,58,63,1784,5005,300,high,APPROACHING_LOW,56
1775287808.0129323,142.279,80,hold,77,76.333,215.856,300.0,100,53,63,1771,5005,300,high,APPROACHING_LOW,57
1775287809.019948,143.286,80,hold,76,76.333,289.43,300.0,100,56,63,1771,5005,300,high,APPROACHING_LOW,58
1775287810.0269172,144.293,80,hold,77,76.667,276.019,300.0,100,54,63,1771,5005,300,high,APPROACHING_LOW,59
1775287811.0299253,145.296,80,hold,76,76.333,289.43,300.0,100,58,63,1771,5005,300,high,APPROACHING_LOW,60
1775287812.0490081,146.315,80,hold,77,76.667,302.084,300.0,100,53,63,1771,5005,300,high,APPROACHING_LOW,61
1775287813.0909352,147.357,80,hold,77,76.667,287.841,300.0,100,51,63,1784,5005,300,high,APPROACHING_LOW,62
1775287814.129937,148.396,80,hold,77,77.0,231.294,300.0,100,55,64,1771,5005,300,high,APPROACHING_LOW,63
1775287815.1479766,149.414,80,hold,77,77.0,292.463,300.0,100,54,63,1797,5005,300,high,APPROACHING_LOW,64
1775287816.163958,150.43,80,hold,77,77.0,292.028,300.0,100,54,63,1809,5005,300,high,APPROACHING_LOW,65
1775287817.1819358,151.448,80,hold,77,77.0,290.248,300.0,100,55,64,1771,5005,300,high,APPROACHING_LOW,66
1775287818.1869628,152.453,80,hold,77,77.0,288.082,300.0,100,54,64,1771,5005,300,high,APPROACHING_LOW,67
1775287819.2017689,153.468,80,hold,77,77.0,300.256,300.0,100,52,63,1771,5005,300,high,APPROACHING_LOW,68
1775287820.2049031,154.471,80,hold,77,77.0,282.88,300.0,100,55,64,1759,5005,300,high,APPROACHING_LOW,69
1775287821.207962,155.474,80,hold,77,77.0,297.083,300.0,100,56,63,1784,5005,300,high,APPROACHING_LOW,70
1775287822.2309623,156.497,80,hold,77,77.0,303.624,300.0,100,56,64,1771,5005,300,high,APPROACHING_LOW,71
1775287823.271992,157.538,80,hold,77,77.0,213.181,300.0,100,56,64,1771,5005,300,high,APPROACHING_LOW,72
1775287824.2829611,158.549,80,hold,77,77.0,197.656,300.0,100,51,65,1771,5005,300,high,APPROACHING_LOW,73
1775287825.300918,159.567,80,hold,77,77.0,263.973,300.0,100,59,64,1759,5005,300,high,APPROACHING_LOW,74
1775287826.3039281,160.57,80,hold,77,77.0,292.317,300.0,100,56,64,1784,5005,300,high,APPROACHING_LOW,75
1775287827.3089137,161.575,80,hold,77,77.0,288.154,300.0,100,58,64,1784,5005,300,high,APPROACHING_LOW,76
1775287828.311937,162.578,80,hold,77,77.0,282.643,300.0,100,57,65,1771,5005,300,high,APPROACHING_LOW,77
1775287829.3169532,163.583,80,hold,77,77.0,277.945,300.0,100,55,64,1771,5005,300,high,APPROACHING_LOW,78
1775287830.3279428,164.594,80,hold,77,77.0,290.873,300.0,100,55,65,1784,5005,300,high,APPROACHING_LOW,79
1775287831.3419213,165.608,80,hold,77,77.0,281.751,300.0,100,48,65,1759,5005,300,high,APPROACHING_LOW,80
1775287832.3448899,166.611,80,hold,77,77.0,288.275,300.0,100,50,64,1771,5005,300,high,APPROACHING_LOW,81
1775287833.360054,167.626,80,hold,77,77.0,292.895,300.0,100,55,64,1771,5005,300,high,APPROACHING_LOW,82
1775287834.371937,168.638,80,hold,77,77.0,289.526,300.0,100,55,65,1771,5005,300,high,APPROACHING_LOW,83
1775287835.3859503,169.652,80,hold,77,77.0,283.557,300.0,100,54,64,1759,5005,300,high,APPROACHING_LOW,84
1775287836.4029338,170.669,80,hold,77,77.0,299.44,300.0,100,55,64,1771,5005,300,high,APPROACHING_LOW,85
1775287837.4389553,171.705,80,hold,77,77.0,289.261,300.0,100,51,65,1771,5005,300,high,APPROACHING_LOW,86
1775287838.452979,172.719,80,hold,77,77.0,302.824,300.0,100,56,65,1771,5005,300,high,APPROACHING_LOW,87
1775287839.4929729,173.759,80,hold,77,77.0,296.698,300.0,100,55,65,1784,5005,300,high,APPROACHING_LOW,88
1775287840.502945,174.769,80,hold,77,77.0,287.697,300.0,100,55,65,1771,5005,300,high,APPROACHING_LOW,89
1775287841.5159564,175.782,80,hold,77,77.0,290.32,300.0,100,55,65,1771,5005,300,high,APPROACHING_LOW,90
1775287842.5359414,176.802,80,hold,77,77.0,269.798,300.0,100,53,65,1771,5005,300,high,APPROACHING_LOW,91
1775287843.539104,177.806,80,hold,77,77.0,279.871,300.0,100,51,65,1771,5005,300,high,APPROACHING_LOW,92
1775287844.5561175,178.82,80,hold,77,77.0,296.937,300.0,100,53,65,1771,5005,300,high,APPROACHING_LOW,93
1775287845.5589256,179.825,80,hold,77,77.0,299.967,300.0,100,57,66,1771,5005,300,high,APPROACHING_LOW,94
1775287846.600704,180.865,80,hold,77,77.0,302.059,300.0,100,58,65,1771,5005,300,high,APPROACHING_LOW,95
1775287847.6039746,181.87,80,hold,77,77.0,291.499,300.0,100,55,66,1771,5005,300,high,APPROACHING_LOW,96
1775287848.6199646,182.886,80,hold,77,77.0,251.788,300.0,100,55,65,1771,5005,300,high,APPROACHING_LOW,97
1775287849.6563728,183.923,80,hold,77,77.0,293.087,300.0,100,54,65,1771,5005,300,high,APPROACHING_LOW,98
1775287850.668924,184.935,80,hold,77,77.0,295.637,300.0,100,56,65,1771,5005,300,high,APPROACHING_LOW,99
1775287851.683926,185.95,80,hold,77,77.0,289.406,300.0,100,55,66,1771,5005,300,high,APPROACHING_LOW,100
1775287852.6920516,186.958,80,hold,77,77.0,292.798,300.0,100,51,65,1784,5005,300,high,APPROACHING_LOW,101
1775287853.6949391,187.961,80,hold,77,77.0,296.648,300.0,100,54,66,1784,5005,300,high,APPROACHING_LOW,102
1775287854.7129467,188.979,80,hold,77,77.0,299.365,300.0,100,56,65,1771,5005,300,high,APPROACHING_LOW,103
1775287855.7559423,190.022,80,hold,77,77.0,207.23,300.0,100,55,66,1771,5005,300,high,APPROACHING_LOW,104
1775287856.7908893,191.057,80,hold,77,77.0,288.395,300.0,100,55,65,1771,5005,300,high,APPROACHING_LOW,105
1775287857.8009303,192.067,80,hold,77,77.0,289.815,300.0,100,54,65,1771,5005,300,high,APPROACHING_LOW,106
1775287858.8199458,193.086,80,hold,77,77.0,290.416,300.0,100,54,65,1797,5005,300,high,APPROACHING_LOW,107
1775287859.8269548,194.089,80,hold,77,77.0,294.482,300.0,100,56,66,1784,5005,300,high,APPROACHING_LOW,108
1775287860.8405466,195.102,80,hold,78,77.333,294.435,300.0,100,55,66,1784,5005,300,high,APPROACHING_LOW,109
1775287861.8489668,196.115,80,hold,77,77.333,292.221,300.0,100,49,66,1771,5005,300,high,APPROACHING_LOW,110
1775287862.8569796,197.123,80,hold,78,77.667,302.708,300.0,100,56,66,1771,5005,300,high,APPROACHING_LOW,111
1775287863.9019175,198.168,80,hold,77,77.333,205.753,300.0,100,53,66,1771,5005,300,high,APPROACHING_LOW,112
1775287864.9159374,199.182,80,hold,77,77.333,286.614,300.0,100,53,66,1771,5005,300,high,APPROACHING_LOW,113
1775287865.922942,200.189,80,hold,77,77.0,212.286,300.0,100,57,66,1771,5005,300,high,APPROACHING_LOW,114
1775287866.9339702,201.2,80,hold,77,77.0,289.333,300.0,100,52,66,1771,5005,300,high,APPROACHING_LOW,115
1775287867.9379463,202.204,80,hold,77,77.0,240.287,300.0,100,51,66,1771,5005,300,high,APPROACHING_LOW,116
1775287868.947959,203.214,80,hold,78,77.333,288.828,300.0,100,55,66,1771,5005,300,high,APPROACHING_LOW,117
1775287869.9549484,204.221,80,hold,78,77.667,293.617,300.0,100,56,66,1771,5005,300,high,APPROACHING_LOW,118
1775287870.9699576,205.236,80,hold,78,78.0,293.376,300.0,100,53,66,1771,5005,300,high,HOLD_STABLE,119
1775287871.981909,206.248,80,hold,78,78.0,291.5,300.0,100,51,66,1771,5005,300,high,HOLD_STABLE,120
1775287872.9849472,207.251,80,hold,78,78.0,291.523,300.0,100,52,67,1771,5005,300,high,HOLD_STABLE,121
1775287873.9999707,208.266,80,hold,78,78.0,288.684,300.0,100,52,66,1771,5005,300,high,HOLD_STABLE,122
1775287875.0159347,209.282,80,hold,78,78.0,301.984,300.0,100,55,66,1797,5005,300,high,HOLD_STABLE,123
1775287876.0198832,210.286,80,hold,78,78.0,302.657,300.0,100,57,67,1784,5005,300,high,HOLD_STABLE,124
1775287877.0380032,211.304,80,hold,78,78.0,287.649,300.0,100,54,67,1784,5005,300,high,HOLD_STABLE,125
1775287878.0799203,212.346,80,hold,78,78.0,281.824,300.0,100,56,66,1784,5005,300,high,HOLD_STABLE,126
1775287879.0829532,213.349,80,hold,77,77.667,215.859,300.0,100,57,67,1771,5005,300,high,APPROACHING_LOW,127
1775287880.0970123,214.363,80,hold,78,77.667,271.442,300.0,100,54,67,1784,5005,300,high,APPROACHING_LOW,128
1775287881.1272268,215.391,80,hold,78,77.667,289.43,300.0,100,55,67,1771,5005,300,high,APPROACHING_LOW,129
1775287882.1459417,216.412,80,hold,78,78.0,295.541,300.0,100,57,66,1784,5005,300,high,HOLD_STABLE,130
1775287883.1609359,217.427,80,hold,78,78.0,293.183,300.0,100,53,67,1771,5005,300,high,HOLD_STABLE,131
1775287884.1789181,218.445,80,hold,78,78.0,296.937,300.0,100,57,66,1771,5005,300,high,HOLD_STABLE,132
1775287885.184934,219.451,80,hold,78,78.0,296.118,300.0,100,54,66,1771,5005,300,high,HOLD_STABLE,133
1775287886.1999695,220.466,80,hold,78,78.0,290.152,300.0,100,54,67,1771,5005,300,high,HOLD_STABLE,134
1775287887.2039397,221.47,80,hold,78,78.0,287.24,300.0,100,52,67,1759,5005,300,high,HOLD_STABLE,135
1775287888.2079725,222.474,80,hold,78,78.0,290.97,300.0,100,53,67,1771,5005,300,high,HOLD_STABLE,136
1775287889.2119484,223.478,80,hold,78,78.0,288.395,300.0,100,57,67,1771,5005,300,high,HOLD_STABLE,137
1775287890.2279751,224.494,80,hold,78,78.0,293.761,300.0,100,58,67,1759,5005,300,high,HOLD_STABLE,138
1775287891.2649999,225.531,80,hold,78,78.0,300.16,300.0,100,49,67,1784,5005,300,high,HOLD_STABLE,139
1775287892.2719328,226.538,80,hold,78,78.0,287.745,300.0,100,54,68,1771,5005,300,high,HOLD_STABLE,140
1775287893.2749543,227.541,80,hold,78,78.0,291.548,300.0,100,53,68,1771,5005,300,high,HOLD_STABLE,141
1775287894.2879539,228.554,80,hold,78,78.0,291.981,300.0,100,55,67,1771,5005,300,high,HOLD_STABLE,142
1775287895.2969368,229.563,80,hold,78,78.0,290.681,300.0,100,54,67,1771,5005,300,high,HOLD_STABLE,143
1775287896.3000124,230.566,80,hold,78,78.0,288.226,300.0,100,53,68,1771,5005,300,high,HOLD_STABLE,144
